Crash Year,Crash Report Number,Vehicle Sequence Number,Vehicle Make,Vehicle Model,Vehicle Color,Vehicle Style,Vehicle Body Type Code,Vehicle Year,Vehicle ID Number
2017,868396000,2,HOND,MOTORCYCLE,BLK,MC,11,1982,1HFSC0200CAZZ0515
2017,868398080,1,SUZI,GSX 1300,BLU,MC,11,2008,JS1GX72A982106644
2017,868399730,1,TAOI,SCOOTER,BLK,MS,12,2016,L9NTEACB2G1001612
2017,868399790,1,UNK,APOLLO,ONG,MB,12,2000,147FWDEH080708
2017,868399790,2,UNK,APOLLO,ONG,MB,12,2000,147FWDEH080708
2017,868400280,1,YAMA,R1,BLU,MC,11,2015,JYARN39E5FA000647
2017,868400280,2,YAMA,R1,BLK,MC,11,2007,JYARN20EX7A005559
2017,868400720,2,KAWK,NINJA 650,BLK,MC,11,2016,JKAEXEE19GDA20862
2017,868401260,2,HONDA,ELITE,RED,MD,12,2002,3H1HF03012D703020
2017,868401430,2,BASH,SPORTS 150,SIL/BLK,MD,12,2008,LHJLC79K38B001483
2017,868401450,1,YAMA,,WHI,MC,11,2014,JYARN23E8EA016469
2017,868401660,2,HD,,BLK,MC,11,2017,1HD1KTC15HB619647
2017,868401840,1,SUZI,GSXR,BLU,MC,11,2006,JS1GT76A562106904
2017,868402330,1,DUCA,,GRY,MC,11,2015,ZDM13BSW8FB023326
2017,868402590,1,TAOI,,BLK,MC,11,2017,L9NTEACB9H1052056
2017,868402990,2,HD,MC,BLK,MC,11,1996,JKBVNAA13TA041196
2017,868403100,2,YAMA,VMAX,BLK,MC,11,2000,JYA2WEE04YA080062
2017,868403660,2,HOND,,RED,MC,11,2006,JH2RC44466M003691
2017,868404250,1,SUZI,SUZUKI,BLK/BLK,MC,11,2016,JS1SK44A5G2100794
2017,868404580,1,BASH,XRENEGADE,SIL,MC,11,2014,LHJTLBBNXEB001600
2017,868405240,2,HOND,MC,RED,MC,11,2012,JH2SC590XCK401345
2017,868405470,2,YAMA,R6,BLU,MC,11,2013,JYARJ16Y0DA006982
2017,868405480,2,PEACE,SMARTY,RED,MD,12,2017,LEHTCB033HR000018
2017,868408400,1,YAMA,V-STAR,BLK,MC,11,2006,JYAVP11E86A082544
2017,868409870,1,KAWK,NINJA,RED,MC,11,2006,JKAEXMF1X6DA25141
2017,868409890,1,HOND,MOTORCYCLE,BLK,MC,11,2006,1HFSC526X6A304511
2017,868409930,1,SUZI,GSXR 600,BLU/WHI,MC,11,2013,JS1GN7FA9D2102619
2017,868410060,2,HD,STREET GLIDE,BLK,MC,11,2014,1HD1KRM11EB666784
2017,868410120,1,SUZI,M50,BLU,MC,11,2007,JS1VS56A472104609
2017,868410920,2,HD,,BLK,MC,11,2012,1HD1JNV10CB040277
2017,868411270,1,YAMA,R6,ONG,MC,11,2001,JYARJ04E01A011582
2017,868411340,2,YAMA,FZ9,BLK,MC,11,2016,JYARN33E6GA011201
2017,868411570,1,PIAG,VESPA,BLK/BLK,MC,12,2015,ZAPM818G3F5101299
2017,868412060,2,SUZI,,BLU,MC,11,2007,JS1GN7DA672121636
2017,868413160,1,HOND,CBR 1000,BLK,MC,11,2007,JH2SC57087M303749
2017,868413450,2,DUCA,MOTORCYCLE,RED,MC,11,2011,ZDM1XBLW0BB029893
2017,868413770,1,HD,FAT BOY,BLK,MC,11,2011,1HD1BX512BB020264
2017,868415180,2,HD,MOTORCYCLE,DGR/BLK,MC,11,2016,1HD1KEL13GB669554
2017,868415520,2,HOND,VFR,YEL,MC,11,1994,JH2RC3606RM400097
2017,868415610,1,TAOI,SCOOTER,BLU,MS,12,2012,L9NTEACB4C1029311
2017,868417450,2,TRUM,,BLK,MC,11,2017,SMTD10GNXHT802339
2017,868418120,1,MOTOV,MBX10,ONG,MK,11,2013,L4SPAELJ0E2011556
2017,868418550,1,HOND,,BLK,MC,11,2013,JH2SC5900DK500077
2017,868420400,2,HOND,MOTORCYCLE,GRN/BLK,MC,11,1998,1HFSC3439WA102878
2017,868420750,1,TRIU,THUNDERBIRD,BLU,MC,11,2010,SMTB00TL5AJ414130
2017,868420960,2,ZHNG,WOLF RX50,GRN/BLK,MC,12,2016,L5YACBPA5G1123408
2017,868421110,2,SUZI,GSXR750,BLU/WHI,MC,11,2011,JS1GR7MA8B2103300
2017,868421310,2,BASH,50C SPORTS,RED/RED,MC,12,2015,LHJTLBBN3FB002606
2017,868422230,1,ZHEJ,MB50,RED/WHI,MS,12,2008,LFFWKT3C283101695
2017,868422380,2,SUZI,SUZUKI,WHI/BLU,MC,11,1998,JS1GR7DA3W2103128
2017,868422430,1,YAMA,Y2FR1,MAR,MC,11,2004,JYARN13E94A005117
2017,868422790,2,KAWK,NINJA,RED,MC,11,2016,JKAEX8A12GDA27983
2017,868424150,2,KAW,MEAN STREAK,GRN,MC,11,2004,JKBVNKB104A001518
2017,868425210,1,TAO,MOPED,BLK,MC,12,2012,L9NTEACT9C1011752
2017,868425260,1,YAM,,WHI/RED,MC,11,2009,JYARN23E29A003450
2017,868426450,2,SUZI,MC,BLK,MC,11,2008,JS1GN7EA582109008
2017,868426850,2,BMBR,MC,BLU,MC,11,2010,2BXJBKC19AV000186
2017,868426870,1,BMW,,BLU,4D,11,2001,WBADN53421GC97859
2017,868427540,1,KAWK,ZX-14,RED,MC,11,2010,JKBZXNC1XAA022156
2017,868432090,1,TAOI,,RED,MC,12,2012,L9NTEACX5C1300128
2017,868432200,1,SUZI,VL1500,BLK/BLK,MC,11,2005,JS1VY52A852102654
2017,868433110,2,KAWK,FALCON 1500,MAR,MC,11,2005,JKBVNAN145A022282
2017,868433450,2,HOND,CBR1100,RED,MC,11,2011,JH2SC5941BK300423
2017,868434980,1,HOND,CBR 1000,RED,MC,11,2010,JH2SC5904AK200215
2017,868436210,2,HD,ROAD KING,BLK,MC,11,1997,1HD1BPL14VY010159
2017,868436530,2,SUZI,,BLK/RED,MC,11,2003,JS1GN7BA132106863
2017,868436560,1,YAM,,BLK/ONG,MC,11,2008,JYARJ16E28A008633
2017,868441480,1,SUZI,1000,BLU/WHI,MC,11,2007,JS1GT77A272101580
2017,868442030,2,HOND,SHADOW,YEL,MC,11,2000,1HFSC3908YA200933
2017,868442740,2,YAMA,FZ09,BLK,MC,11,2016,JYARN33E6GA011599
2017,868446700,1,YAMA,R6,BLK,MC,11,2009,JYARJ16E79A012226
2017,868446780,1,KAWK,,BLU,MC,11,2009,JKAZX4R159A012944
2017,868448240,1,BASH,UNKNOWN,RED,MS,12,2013,LHJTLBBNXDB004933
2017,868452130,1,KYOO,MOPED,RED,MC,12,2014,LC2U8J100EC100374
2017,868453090,2,SUZI,RGSX,BLK,MC,11,2006,JS1GN7DA462111282
2017,868454490,1,HOND,VICTORY,RED/WHI,MC,11,2001,JH2RC446X1M450258
2017,868455950,2,KAWK,650,WHI,MC,11,2013,JKAEXEE16DDA11211
2017,868456290,1,KAWK,NINJA,YEL,MC,11,2006,JKAEXMF116DA18322
2017,868457850,2,TRUM,SCRAMBLER900,RED,MC,11,2015,SMT925RN9FT672287
2017,868458620,2,HD,,BLU,MC,11,2000,1HD1FRW19YY641117
2017,868461360,2,HOND,MOTORCYCLE,RED,MC,11,2003,JH2RC44J73M102232
2017,868461610,1,YAMA,R6,BLK,MC,11,2012,JYARJ16E8CA022996
2017,868462290,2,SUZI,,BLK,MC,11,2013,LC6GJ55F6D1101108
2017,868462500,1,HD,HARLEY,BLK/BLK,MC,11,2015,1HD4LE210FC418012
2017,868462830,2,HOND,MOPED,BLK,MC,12,2001,JH2MF02081K600324
2017,868463150,1,HOND,SHADOW SABRE,BLK,MC,11,2001,1HFSC43021A101920
2017,868463180,2,TAOI,MOTOCYCLE,ONG,MC,11,2012,L9NTELCH2C1000681
2017,868465810,1,HONDA,,WHI,MC,11,2003,9C2KE01053R001793
2017,868467010,2,HOND,HONDA,RED,MC,11,2009,JH2RD06039K700106
2017,868467790,1,HD,SOFT TAIL,BLU/WHI,MC,11,2005,1HD1JDB115Y024653
2017,868468620,2,KAWK,UNK,BLK,MC,11,2009,JKALXMW159DA00692
2017,868470560,2,HOND,MC,SIL/BLK,MC,11,2008,JH2PC40088M105605
2017,868470660,1,KAWK,NINJA,BLK,MC,11,2017,JKBZXJE11HA025298
2017,868470660,2,HOND,CBR600RR,BLK,MC,11,2009,JH2PC40049K203141
2017,868471250,2,HOND,,RED,MC,11,1987,1HFSC1801HA204750
2017,868471390,1,KAWK,2X1000,GRN,MC,11,2008,JKAZXCE198A012959
2017,868474740,2,SUZI,GSZ250R,WHI,MC,11,2006,JS1GR7KA262110445
2017,868475000,1,HD,UNK,BLK,MC,11,2008,1HD1GM41X8K303053
2017,868475410,2,HD,,SIL,MC,11,1999,1HD1GJV18XY318627
2017,868476550,1,HD,MOTORCYCLE,BLK,MC,11,2006,1HD1FCW116Y686353
2017,868477220,2,KAW,,BLK,MC,11,2000,JKBVNCA17YB504986
2017,868477700,2,HD,UC,BLK,MC,11,2012,1HD1KGM10CB634135
2017,868482600,2,HD,M/C,ONG,MC,11,2015,1HD1LC317FC441955
2017,868482990,2,HD,,BLK/BLK,MC,11,2010,1HD1JN515AB045729
2017,868483580,2,TAOI,,RED,MC,12,2017,L9NTEACBXH1000077
2017,868484130,2,HD,HARLEY DAV,WHI,MC,11,2004,1HD4CJM184K433270
2017,868484530,1,KAWK,MC,WHI,MC,11,2013,JKBZXNE19DA012526
2017,868487830,1,SUZI,GSX R750,BLU,MC,11,2007,JS1GR7KA872111312
2017,868488950,1,YAMA,,BLK,MC,11,2005,JYARN13E75A016019
2017,868491340,2,SUZI,MOTORCYCLE,BLK,MC,11,2004,JS1GN7CA742106883
2017,868492250,1,KAWK,,GRN,MC,11,2006,JKAKLEA146DA22036
2017,868493220,1,HOND,MOTORCYCLE,BLU,MC,11,2014,MLHRC7405E5000794
2017,868493230,1,HD,MC,BLK/SIL,MC,11,2010,1HD1FC414AB601116
2017,868494510,1,HD,MC,BLU,MC,11,2003,1HD1FFW153Y608865
2017,868496350,1,HD,ELECTRA GLID,BLK,MC,11,2009,1HD1FF4189Y655660
2017,868496840,1,HD,MC,PLE/BLK,MC,11,2016,1HD1BWV13GB042548
2017,868500630,1,HD,MOTORCYCLE,RED,MC,11,2016,1HD1GYM17GC303799
2017,868500630,2,HD,,BLK,MC,11,2005,1HD1CGP135K452456
2017,868500810,2,HOND,MC,BLK,MC,11,2003,JH2SC50023M101137
2017,868503710,2,YAMA,MC,GRY,MC,11,2015,JYARN33E4FA007095
2017,868504750,1,UNKNO,UNKNOWN,BLK,PK,11,,UNKNOWN
2017,868504750,2,SUZI,TRIUMPH,BLK/YEL,MC,11,2014,JS1VY53A1E2100713
2017,868511970,1,HD,3 WHEEL TRI,MAR,MC,11,2011,1HD1MAM13BB854472
2017,868513030,1,JETSO,MP,GRY,MD,12,2000,HL2015091097
2017,868514380,1,YAMA,MOTORCYCLE,BLU,MC,11,2007,JYARJ06E17A034486
2017,868514630,1,KAWK,ZX10,BLK,MC,11,2009,JKAZXCE159A021577
2017,868520570,1,HD,MB,BLU,MC,11,2003,1HD1BSY1X3Y081360
2017,868525560,1,KAWK,,RED/RED,MC,11,2012,JKAZX4R10CA033059
2017,868529520,1,SUZI,MOTORCYCLE,BLK/GRY,MC,11,2004,JS1GT75A042108168
2017,868537020,1,SUZI,C50T,BLK,MC,11,2012,JS1VS55A3C2100224
2017,868537430,1,SUZI,MC,BLK,MC,11,2002,JS1VS52A222101514
2017,868539660,2,HON,GOLDWING,BLUE,MC,11,2012,JH2SC68H0CK001534
2017,868539970,1,HD,HARLEY DAVID,ONG,RS,11,1986,1HD1ECL16GY122321
2017,868540040,1,SUZI,DIRT BIKE,UNKNOWN,MC,11,1999,JS1RF15C2X2102259
2017,868540170,1,HOND,MOTORCYCLE,BLK/BLK,MC,11,2012,JH2RC5370CK200185
2017,868541420,1,HD,,RED,MC,11,2013,1HD1GYM12DC307884
2017,868541930,1,HOND,GOLD WING,WHI,MC,11,1990,1HFSC2237LA200946
2017,868542140,1,HOND,VTX1300RR,BLK,MC,11,2005,1HFSC52375A211529
2017,868543780,1,HD,MOTORCYCLE,RED,MC,11,2001,1HD1FBW111Y640377
2017,868545040,1,HOND,MC,WHI/BLK,MC,11,2016,MLHPC4460G5300286
2017,868545480,2,HD,,GRN,MC,11,2011,1HD1PZ812BB958533
2017,868545480,3,HARLE,,BLK,MC,11,2011,1HD1TA817BB952062
2017,868549070,1,SUZI,BIKE,BLK/GRY,MC,11,2015,JS1GX72B9F2100364
2017,868549920,2,HD,MOTORCYCLE,RED,MC,11,2002,1HD1GEV102K400032
2017,868550660,1,SUZU,,BLK,MC,11,2004,JS1GN7CA242104703
2017,868550970,1,H-D,NIGHT ROD,BLK,MC,11,2015,1H1HH12EC809142
2017,868552290,1,HD,HERITAGE,RED,MC,11,2009,1HD1BW5139Y016953
2017,868552360,1,HD,,MAR,MC,11,2011,1HD1FB410BB617485
2017,868555230,1,SUZI,MC,BLU/WHI,MC,11,2008,JS1GP74A082103287
2017,868556090,1,YAM,YAMAHA,BLU,MC,11,2003,JYARJ06EX3A010276
2017,868560380,1,HD,WIDE GLIDE,BLK,MC,11,2011,1HD1GP41XBC307901
2017,868568060,2,KAWAS,,RED,MC,11,2005,JKAZXCC14PA026993
2017,868568980,1,SHEN,,BLU/WHI,MS,12,2012,L8YTAAP55CM900022
2017,868572030,2,SUZI,,BLK/GRY,MC,11,1999,JS1VY51A2X2102525
2017,868577070,2,SUZI,,WHI,MC,11,2013,JS1CP51BXD2100293
2017,868578950,1,HONDA,CBR1000 RR,BLK,MC,11,2011,JH2SC5907BK300505
2017,868579770,1,KAWAS,,BLK,MC,11,2009,JKAZX4R149A011994
2017,868579900,2,HARDV,FXDWG,RED,MC,11,1998,1HD1GEL48WY326424
2017,868582310,1,ZHEJI,,ONG,MS,11,2013,LJLTCKH30D3D00100
2017,868583150,1,HOND,MOTORCYCLE,BLK,MC,11,2000,JH2MC1313YK600182
2017,868583380,1,UK,UNKNOWN,BLK,MOTORCYCLE,11,2017,UNK
2017,868585840,2,ZHEJ,,RED,MS,11,2008,LFFWKT3C583004510
2017,868586670,2,HCHE,,RED,MD,12,2011,RFLDC0519BA005526
2017,868589280,1,HD,MC,BLU,MC,11,2012,1HD1KBM13CB628218
2017,868591780,2,SUZU,1,BLK,MC,11,2004,JS1GN7CA142104742
2017,868591960,1,HARL,1,BLK,MC,11,1997,1HD1BML10VY021979
2017,868594140,2,VICT,,BLK,MC,11,2015,5VPWB36N9F3041406
2017,868595740,1,MEIT,MC,PNK,MS,12,2007,LXKS181457S300100
2017,868596180,2,YAMA,,GRY,MC,11,2007,JYARJ12E07A021384
2017,868603480,1,HOND,CB1000R,SIL,MC,11,2014,ZDC5C6014EF215132
2017,868607600,2,YAMA,,BLK,MC,11,1986,JYA1RR008GA000889
2017,868608150,2,SUZU,GSXR-750,WHI,MC,11,,JS1GR7KA262106380
2017,868610510,1,HOND,FORZA,RED,MS,12,2015,MLHNF0409F5100136
2017,868624960,2,TAOI,TAOTAO,WHI,MS,11,2000,L9NPEACB7F1001878
2017,868627090,2,SUZI,GSX1000,BLK,MC,11,2007,JS1GT77A772103230
2017,868627190,1,TAIO,,RED,MS,12,2014,L9NTEACT8E1008148
2017,868627360,2,HONDA,,WHI,MD,12,2001,JH2HE04C51K800671
2017,868627450,2,DUCA,,RED,MC,11,2014,ZDM12BSW0EB011737
2017,868627590,2,HARLE,MOTORCYCLE,BLK,MC,11,2016,1HD1LC314GC416805
2017,868629200,2,PIAG,PIAGGIO,BLK,MC,11,2015,ZAPM818G7F5400889
2017,868629580,1,APIL,SCOOTER,BLK,MC,12,2009,ZD4VFU0099S000774
2017,868632060,2,YAMA,TMAX,YEL,MC,11,2009,JYASJ07Y09A001492
2017,868632670,2,BMW,GS1200,YEL,MC,11,2005,WB10317A75ZL78473
2017,868632760,1,YAMA,R6,RED,MC,11,2014,JYARJ16EXEA031119
2017,868632760,2,YAMIA,R6,BLK,MC,11,2013,JYARJI6E3DA029887
2017,868633160,1,COLEM,MINI BIKE,RED,MC,11,2015,LWGPOMLO2FA012923
2017,868633510,1,YAMAH,GYTR,BLU,MB,11,2000,JYACB09C3HA02190
2017,868633540,1,ZHNG,MS,BLK,MS,12,2015,L5YTCKPA4F1122581
2017,868635440,1,TAOI,,BLK,MS,12,2015,L9NTEACB8F1050280
2017,868636100,2,SHEN,SCOOTER,YEL,MC,12,2012,L8YTCKPM0CM300600
2017,868636470,1,KAWK,,GRN,MC,11,2013,JKAEX8A14DDA06659
2017,868636910,2,SHEN,SCOOTER,WHI/SIL,MS,11,2012,L8YTCAP51CM900061
2017,868637300,2,HONDA,MOTORCYCLE,WHI,MC,11,2012,MLHMC4103C5200776
2017,868638130,2,SUZK,UNK,BLU,MC,11,1998,JS1GN79A6W2100020
2017,868639260,1,YAMA,MS,GRY,MS,11,2014,RKRSE48Y5EA095032
2017,868639400,2,YAMA,R-3,BLU,MC,11,2016,MH3RH06YXGK010662
2017,868640170,1,SUZI,600,GRY,MC,11,1987,JS1VX71A3H2100234
2017,868641230,2,HOND,,BLK,MC,11,2009,JH2RC53069K202132
2017,868641370,1,KAWK,VERSUS,BLU,MC,11,2013,JKALEEC19DDA10568
2017,868642160,1,BMW,1209,BGE,MC,11,2000,WB10555AXYZD73750
2017,868642720,2,TRUM,MOTORCYCLE,BLU,MC,11,2014,SMT925RN6ET627029
2017,868643400,2,DUCA,DUCATI,BLK,MC,11,2009,ZDM1RADN69B012679
2017,868644920,2,YAMA,DUCATI,YEL,MC,11,2016,JYARJ16EXGA035738
2017,868645070,2,YAMAH,C3,WHI,MC,11,2017,
2017,868645080,2,SUZI,GSX R1000,YEL/SIL,MC,11,2007,JS1GT77A172102994
2017,868645082,2,SUZI,GSX R1000,YEL/SIL,MC,11,2007,JS1GT77A172102994
2017,868645350,2,APRI,SCARABEO,BLU,MC,11,2009,ZD4VAC00X9S001313
2017,868645830,1,EUSC,,GRY,MS,12,2008,L8XTBK90985012027
2017,868645970,2,APRI,1000,BLK,MC,11,2010,ZD4RKC007AS000025
2017,868646450,2,ZHNG,SCOOTER,BLU,MC,12,2012,L5YACBPA3C1106777
2017,868646640,2,HONDA,CBR250,BLK,MC,11,2011,MLHMC4119B5000833
2017,868647150,4,SANY,PCH 50,GRY/BLK,MS,12,2014,RFGBS1D01EXAE0889
2017,868647200,2,YAMA,MOPED,BLK,MD,12,2000,LPRSA20A89A826431
2017,868647230,4,GO4,UNKNOWN,WHI,MC,11,2005,2W9MPH5555P044099
2017,868647250,2,TAOI,SCOOTER,RED,MS,11,2015,L9NPEACBXF1003902
2017,868647530,2,YAMA,,YEL/BLK,MS,12,2009,LPRSE48YX9A002576
2017,868647920,1,HOND,,WHI/BLU,MC,11,2012,MLHMC4103C5201720
2017,868648300,2,HOND,MOTORCYCLE,RED,MC,11,2004,1HFSC52094A104292
2017,868648490,1,HOND,,BLK,MC,11,1994,JH2SC3007RM000589
2017,868648590,1,YAMA,,BLK,MC,11,2015,JYARN33EXFA005237
2017,868650560,1,HOND,SCOOTER,WHI,MS,12,2011,MLHJF280XB5002103
2017,868651560,1,KAWK,,BLU,MC,11,2008,JKAEXMJ178DA11384
2017,868653400,1,KTM,,BLU/BLU,MC,11,2009,RFBT7K2279B250231
2017,868655130,1,SUZUK,,BLK,MC,11,2017,JS1GN7DA462104073
2017,868655140,1,SUZI,MC,BLU,MC,11,2007,JS1VT53A472101453
2017,868655450,1,HOND,MC,BLK,MC,11,2008,JH2SC59098M007721
2017,868655680,2,JONW,,BLK,MS,12,2014,L8YTCKPE7EY500135
2017,868656120,1,TAOI,MS,BLK,MS,12,2012,L9NTEACT1C1014922
2017,868656210,1,YAMA,SCOOTER,BLU/BLU,MC,12,2010,RKRSE48YXAA030185
2017,868656510,1,ZHEJI,MOTORCYCLE,BLK,MC,11,2010,LFFWKT169A1000233
2017,868656880,1,UK,,WHI,MC,11,,
2017,868657110,2,BMW,MTRCYCLE,BLK,MC,11,2015,WB10A110XFZ188027
2017,868657980,2,SUZI,RGSX,BLU,MC,11,2012,JS1GT78A5C2101095
2017,868659270,1,TAOI,MS,RED,MD,12,2016,L9NTEACHB0G1050968
2017,868660040,1,SHEN,,BLK,MS,11,2013,L8YTCKPM7DY900170
2017,868660470,2,ZHEJ,SPD50,RED,MC,11,2014,LFFWBT553E1012112
2017,868660900,1,HD,MC,BLK,MC,11,2015,1HD4NBB12FC509968
2017,868662150,2,SUZI,,WHI/BLK,MC,11,2007,JS1GT77A672113361
2017,868662710,2,KAWK,,BLK,MC,11,2013,JKAEX8A12DDA10726
2017,868662820,2,KAWK,,WHI,MC,11,1985,JKAKL4B16FA007092
2017,868664020,2,YAM,R1,BLK,MC,11,2008,JYARN20Y48A003429
2017,868665770,1,HOND,,WHI,MS,11,2013,JH2AF5818DK101690
2017,868665930,1,ZHNG,,ONG,MS,11,2013,L5YTCKPA3D1139045
2017,868666260,2,BIKE,BIKE,BLK,MB,12,2000,UNKNOWN
2017,868666830,2,HOND,CBR600RR,WHI/GLD,MC,11,2009,JH2PC40429K200693
2017,868667230,2,YAMA,10,BLU/GRY,MC,11,2016,JYARJ16E9GA035178
2017,868668370,2,HOND,MC,BLK,MC,11,2013,JH2PF0148DK100055
2017,868668500,2,HONDA,,WHI,MC,11,2001,JH2PC35291M200216
2017,868670220,2,HD,MC,BLK,MC,11,2013,1HD4LE211DC440808
2017,868670590,1,YAMA,,BLU,MC,12,2014,RKRSA51A6EA002789
2017,868670660,2,YAMA,,GRY/BLK,MC,11,2015,JYARN33E6FA005526
2017,868671400,1,YAMA,,RED,MC,11,2004,LPRSE13Y64A102379
2017,868671570,2,KAWK,MCR,LGR,MC,11,2015,JKAZXCK14FA012689
2017,868673110,2,TAOI,ATM50-A1,BLK,MD,12,2014,L9NTEACB9E1110856
2017,868673700,2,YAMA,ZUMA,AME/UNK,MC,11,2015,RKRSE48Y1FA097622
2017,868674100,2,HD,NIGHT TRAIN,SIL,MC,11,2002,1HD1HAZ342K808230
2017,868674690,2,DUCA,1299,RED/BLK,MC,11,2015,ZDM14BYW1FB000815
2017,868674740,2,SHEN,,BLK,MS,11,2013,L8YTCKP79CYC00016
2017,868675260,2,HARLE,IRON 883,BLK,MC,11,2017,1HD4LE212HC410724
2017,868675320,2,YAMA,SCOOTER,ONG,MS,12,2014,RKRSE48Y1EA097182
2017,868676490,1,YAMAH,,BLK,MC,11,2016,JYARM06E3GA007927
2017,868676850,1,DIAXI,ICEBEAR,GRN,MS,11,2015,L37MMGFVXFZ010628
2017,868677570,1,KAWK,,SIL,MC,11,2006,JKBZXJD166A004414
2017,868678590,1,TRUM,SPEED MASTER,BLK/RED,MC,11,2007,SMT915RN57T295428
2017,868678930,2,HOND,CBR900,BLK/WHI,MC,11,1996,JH2SC3303TM000897
2017,868679820,1,TRUM,MOTORCYCLE,BLK/RED,MC,11,2007,SMT910K187J279634
2017,868679820,2,CHEV,CORVETTE,BLU,2D,11,2016,1G1YB2D70G5126042
2017,868681600,1,TAO,MOTORCYCLE,RED,MC,11,2014,L9NTEACB8E1182891
2017,868683360,2,HONDA,MAGNA,BLK,MC,11,1984,JH2RC2102EM009377
2017,868683610,2,HONDA,MC,RED,MS,11,2010,LWBJF1909A1000303
2017,868684940,2,TAOI,SCOOTER,PNK,MS,12,2013,L9NTEACB2D1035819
2017,868686410,2,SHEN,MOTORSCOOTER,RED/GRY,MS,11,2013,L8YTCAPF7DY903727
2017,868688570,2,BMW,,BLK,MC,11,2014,WB10A1602EZ397723
2017,868689940,1,VOLV,S60,RED,4D,11,2015,YV140MFB5F1309039
2017,868690180,1,YAM,YAMAHA,RED,MC,11,2007,JYAVP25E57A000819
2017,868690670,2,YAMA,UNK,BGE/BRO,MC,11,2003,JYAVP11E63A043060
2017,868692300,2,SUZI,M1800R,WHI,MC,11,2015,JS1VY53AXF2100064
2017,868692620,1,HONDA,CVR 650,BLK,MC,11,2015,MLHRC74003F51002264
2017,868693650,2,YAMA,UNK,BLU,MS,11,2004,LPRSA20AX4A409188
2017,868693770,1,TRIUM,STREETTWIN,BLK,MC,11,2000,SMTD31GN0HT803385
2017,868694330,2,ZHEJ,SPORT AVISPA,BLK,MC,11,2008,LFFWKT3C983004459
2017,868695680,2,SUZI,,BLK/GRY,MC,11,2006,JS1GT76A362104049
2017,868695790,1,HONDA,1000RR,RED,MC,11,2006,JH2SC57046M22209754
2017,868696900,2,VICO,KINGPIN,BLK,MC,11,2006,5VPCB26D163000241
2017,868697580,2,JBLC,MC,BLK,MC,11,2016,J2BB3NCB6GB120094
2017,868698060,2,SUZI,MOTORCYCLE,YEL,MC,11,2001,JS1GN79A912101316
2017,868698680,2,KAIT,SCOT,RED,MS,12,2015,LYDM7TKH7F1500986
2017,868699900,2,YAMA,SMAX,GRY/UNK,MC,11,2015,RKRSG30Y1FA002430
2017,868700130,2,YAMA,MC,BLK,MC,11,2009,JYARJ18E49A002458
2017,868700360,2,BICYC,BICYCLE,,MB,12,2017,NA
2017,868702430,2,DUCA,,BLK/BLK,MC,11,2015,ZDM1RBTS2FB012204
2017,868702450,2,HD,MOTORCYCLE,BLK,MC,11,2017,1HD1JT91XHC022823
2017,868703300,2,SUZI,,YEL,MC,11,2004,VTTGM51A342100673
2017,868703560,1,JONW,SCOOTER,RED,MD,12,2012,L8YTCAP56CM900072
2017,868704010,2,JONWA,MOTORSCOOTER,UNKNOWN,MS,12,2013,L8YTCKPM4DSC00029
2017,868704140,2,SUZI,,BLU,MC,11,2002,JS1GN7BA322104448
2017,868706310,2,HD,,BLK,MC,11,2008,1HD1BX5118Y071194
2017,868706820,2,HD,MOTORCYCLE,RED,MC,11,2000,1HD1BJY19YY052269
2017,868708860,2,HD,,WHI/BLK,MC,11,2014,1HD1FCM1XEB622719
2017,868709710,1,YAMA,MOTORCYCLE,BLU,MC,11,2015,MH3RH06Y8FK005653
2017,868710520,2,YNGF,MOTOR SCOOTE,RED,MS,11,2016,LL0TCKPX2GY560087
2017,868710630,2,ZHGO,,BLU,MS,12,2013,LYHZ4BGA5DJ100599
2017,868712120,1,ULTR,UNK,BLK,MC,11,1999,19ZWS31AXXB003219
2017,868712490,2,PIAG,VESPA,BLK,MC,12,2012,ZAPM459L0C5703362
2017,868714220,1,HOND,CBR600RR,BLK,MC,11,2012,JH2PC4006CK500872
2017,868714400,2,KAWK,NINJA,GRN,MC,11,2001,JKAEXMF151A081687
2017,868714810,2,HOND,SCOOTER,BLK,MS,11,2013,MLHKF1211D5006723
2017,868715560,1,NISS,ROGUE,WHI,UT,11,2017,KNMAT2MT6HP516488
2017,868715560,2,NISS,NV200,WHI,VN,11,2017,3N6CM0KN4HK701989
2017,868715870,1,TAOI,SCOOTER,BLK,MS,11,2017,L9NTEACB9H1053305
2017,868715950,2,SUZI,GSXR750,BLU,MC,11,2005,JS1GR7JA752101336
2017,868716280,1,KAIT,,BLU,MC,11,2015,LYDM7TKH4F1501108
2017,868716390,2,HD,MC,MAR,MC,11,2011,1HD1KB415BB605246
2017,868716900,1,UK,UNKNOWN,UNKNOWN,UNKNOWN,11,2014,UNK
2017,868718360,1,HD,MOTORCYCLE,BLK,MC,11,2013,1HD4LE210DC445644
2017,868719150,1,YAMA,MC,BLK,MC,11,2012,RKRSE48Y6CA080245
2017,868721280,1,HOND,MOTORCYCLE,BLK,MC,11,2005,JH2MC13045K107002
2017,868721380,2,TAOI,MS,BLK,MS,12,2014,L9NTEACB3E1200794
2017,868721650,1,FORD,MUSTANG,GRN,2D,11,2000,1FAFP40402F124498
2017,868722050,1,FORD,F150,WHI,PK,11,2010,UNK
2017,868722600,1,UK,UNKNOWN,UNKNOWN,UNKNOWN,11,2000,UNK
